"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGSC0003DMT400019840",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019842",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019843",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019844",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019845",1532.3511682055,0.363851798618108,0.250511596506921,1.45243495188078,0.146380703728668,0.484230196547065
"PGSC0003DMT400019848",42.1011372566937,-1.24556636467272,0.369078360618962,-3.37480193253229,0.000738688350193654,0.0153508297583245
"PGSC0003DMT400019853",145.47090405155,-0.637592860535643,0.271388747595785,-2.3493710265589,0.0188051577050757,0.147604536796511
"PGSC0003DMT400019855",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019859",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019861",9.03762146139571,1.09304277132768,0.683335384095955,1.59956998681367,0.109694011063637,0.415446720760563
"PGSC0003DMT400019863",9.26663159550159,1.7909734901987,0.899282285010649,1.99155873528354,0.046419494744952,0.254942358209443
"PGSC0003DMT400019864",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019867",489.193361711397,0.570631796229288,0.284520648071791,2.005590104256,0.0448999985663915,0.249294890239456
"PGSC0003DMT400019868",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019870",250.825934540972,0.0128376974413098,0.23048402777191,0.0556988593327348,0.955581708214294,0.987273157245614
"PGSC0003DMT400019872",293.121159070167,0.163726275533406,0.256881088346448,0.637362121856915,0.523888995117164,0.825935847648909
"PGSC0003DMT400019873",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019875",0.8160363119383,0.451877465954502,2.15704146294033,0.209489466808178,0.834066157241239,NA
"PGSC0003DMT400019876",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400019877",0.561380130168172,0.80383265511595,2.74913842799943,0.292394390522162,0.769985096648291,NA
"PGSC0003DMT400019880",0.373526534299267,-2.16218675574693,4.03522005315069,-0.535828710025045,0.592076938100898,NA
"PGSC0003DMT400019884",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019903",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019908",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019910",0.702797473919744,2.80923366281986,2.42582059936916,1.15805499530773,0.246841594224117,NA
"PGSC0003DMT400019914",358.975061776878,0.296322988961141,0.233483572368158,1.26913849208156,0.204391673786901,0.565446196437938
"PGSC0003DMT400019916",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019917",620.00637405658,0.251500759461724,0.204490500526476,1.22988969567885,0.218738413404884,0.583631997986004
"PGSC0003DMT400019919",77.8725753770917,-0.368622217734989,0.29127913090588,-1.26552910463778,0.205681721975178,0.567090577950245
"PGSC0003DMT400019924",127.573737866933,0.133717501330125,0.250206033597811,0.53442956353749,0.593044369648505,0.860002250234032
"PGSC0003DMT400019928",141.642574048042,0.36442073188035,0.254648015630517,1.43107626807157,0.152408357986759,0.493611754926109
"PGSC0003DMT400019929",0.499624385278664,-1.19765929021528,3.22679704323996,-0.371160402766681,0.710518063975536,NA
"PGSC0003DMT400019931",76.0697922486479,0.205009632793842,0.33337799472232,0.61494650528629,0.53859004911764,0.83295732254057
"PGSC0003DMT400019934",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019937",3.80941573455462,-0.149044245451442,0.976795220397121,-0.152584945482071,0.878725597733832,0.963576432864282
"PGSC0003DMT400019938",2.3166640656991,1.23748696454122,1.31881108559776,0.938335276413237,0.348072136371808,NA
"PGSC0003DMT400019942",1491.72582950881,-0.62036693818292,0.181462963767978,-3.41869726638066,0.000629216896360588,0.0136176536647243
"PGSC0003DMT400019943",0.204969299246881,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185382,NA
"PGSC0003DMT400019944",5.88988143899427,-0.263041904815963,0.855692260110416,-0.307402458895702,0.758537056813578,0.925232369367843
"PGSC0003DMT400019948",65.458749954424,0.0466376341856824,0.374345614013304,0.124584427972021,0.900852557016232,0.970320535472393
"PGSC0003DMT400019949",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019954",0.266182087777885,-0.269343539047,3.96285033556239,-0.0679671237215108,0.94581180521311,NA
"PGSC0003DMT400019955",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019957",0.484010399985607,2.2288638447607,2.76299868984189,0.806682917713669,0.419849188254404,NA
"PGSC0003DMT400019958",0.266182087777885,-0.269343539047,3.96285033556239,-0.0679671237215108,0.94581180521311,NA
"PGSC0003DMT400019959",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019962",46.2252370832125,0.290176653305066,0.386739934443138,0.750314688145376,0.453065198360969,0.781255137344402
"PGSC0003DMT400019975",465.737910343087,0.457814283655403,0.232165244590337,1.9719328983252,0.0486172671300434,0.261492347585953
"PGSC0003DMT400019986",126.044798229295,1.12880632467809,0.384916049972801,2.93260393989249,0.00336132387892803,0.0465979855546606
"PGSC0003DMT400019988",0.435282279188775,-0.269341860100379,3.40531093168271,-0.0790946452479409,0.936957342644547,NA
"PGSC0003DMT400019990",0.235491387946465,1.41921188813203,4.0407820935044,0.351222079115186,0.725421747211269,NA
"PGSC0003DMT400019991",0,NA,NA,NA,NA,NA
"PGSC0003DMT400019992",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400019994",0.282886401790214,-0.269343270300352,3.87899682862592,-0.0694363213480026,0.944642318420304,NA
"PGSC0003DMT400019998",125.956341827305,0.506460334232673,0.430555910126069,1.17629400113072,0.239477412119535,0.607170292961243
"PGSC0003DMT400019999",36.7370205410962,-0.0547267606394311,0.484722387331836,-0.112903307273831,0.910107214273692,0.972942617205231
"PGSC0003DMT400020003",1.13273831511655,-2.60730235369124,2.27346666079652,-1.14683993332797,0.251447781604866,NA
"PGSC0003DMT400020005",30.8972681253284,-0.0657046568019065,0.408918033540786,-0.160679283897009,0.872346006464734,0.961850527158946
"PGSC0003DMT400020024",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020027",294.072265335702,0.152867779306472,0.215317948745472,0.709963011430955,0.477727073853667,0.799087611474345
"PGSC0003DMT400020029",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020030",347.608071038421,-0.776781711509807,0.217036884477231,-3.57903087938629,0.000344870721325271,0.00839806810578566
"PGSC0003DMT400020033",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020036",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020038",29.1052043722656,0.178095671786824,0.467066683304844,0.381306734461692,0.702975657089214,0.907008486709326
"PGSC0003DMT400020039",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020042",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020044",222.027723987372,0.422015143188865,0.299888063906644,1.40724221461592,0.159355577757149,0.505561181546448
"PGSC0003DMT400020048",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020051",545.759216391841,0.36852628509366,0.272381386331265,1.35297896107139,0.176062351754886,0.527480965752302
"PGSC0003DMT400020053",23.9701590667441,-0.35014060763913,0.461608435844969,-0.758522982792119,0.448137959642619,0.778874237760903
"PGSC0003DMT400020061",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020062",1.07207289894632,-1.50944122455374,2.59870601242906,-0.580843395649376,0.561346004754605,NA
"PGSC0003DMT400020063",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020065",0.126097850979397,0.692428746505928,4.0804728567969,0.169693261248519,0.865251373955029,NA
"PGSC0003DMT400020066",0.156788550810817,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020068",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020072",2.50413890033907,0.338154019977179,1.26902459802853,0.266467663828197,0.789879059914752,NA
"PGSC0003DMT400020076",1.37319679582832,-0.0191956261179296,1.81296015146125,-0.0105880022252325,0.991552154337106,NA
"PGSC0003DMT400020079",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020083",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020087",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020088",49.598664632914,-0.0651737494235727,0.356130766475686,-0.183005108119526,0.854794010606743,0.955658923345851
"PGSC0003DMT400020091",42.1448455148637,-0.0155832186921422,0.360884729342112,-0.0431805987483877,0.965557570617832,0.989607388454382
"PGSC0003DMT400020094",58.3028893585506,1.49150669528159,0.505615895267771,2.94988094567656,0.00317896401705333,0.044938633367412
"PGSC0003DMT400020095",5.72703988270115,-0.714184381215974,0.819255950882614,-0.871747566125773,0.383346104904238,0.731312202793391
"PGSC0003DMT400020096",124.099836405469,0.503884446966281,0.291157645004591,1.7306241330477,0.0835188245295972,0.358425359017843
"PGSC0003DMT400020098",21.8295256222017,0.194309916467524,0.534400428214263,0.363603594250148,0.716154042422518,0.911039931425487
"PGSC0003DMT400020100",2140.06375834375,-1.61212447392052,0.547506875418554,-2.94448261072173,0.00323495124578387,0.0455396525153762
"PGSC0003DMT400020102",8.82651932959608,-0.0793513798506405,0.687467783848248,-0.115425597700672,0.908107790526004,0.972942617205231
"PGSC0003DMT400020110",76.1776792368806,-0.217619355559185,0.307932672112125,-0.706710834113586,0.479746195413643,0.800047231723708
"PGSC0003DMT400020111",95.9246541775367,1.52406011541191,0.327180594121708,4.65816170883588,3.19045558611235e-06,0.00018389700060154
"PGSC0003DMT400020113",83.8857949679998,0.0792568224918428,0.336000976019697,0.235882715076389,0.813523681204145,0.94153459565802
"PGSC0003DMT400020114",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020118",0.717078352259717,-3.11028622575096,2.79498385802428,-1.11281008540406,0.265790002976949,NA
"PGSC0003DMT400020122",4.78543408481789,1.40445303088585,1.04536518714294,1.34350468923145,0.179108608662719,0.532234699944649
"PGSC0003DMT400020124",51.6346548802287,0.0727147559247971,0.400644468435886,0.181494471167105,0.855979472458765,0.955811552899705
"PGSC0003DMT400020126",44.4132722015419,-0.346974735538703,0.689843495007558,-0.502976019995522,0.614981131931966,0.86985557279545
"PGSC0003DMT400020128",221.242099914871,-0.61343520648797,0.317330108817839,-1.93311378101883,0.0532221827772938,0.276639563456084
"PGSC0003DMT400020171",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020175",3.67480439828158,-0.881277067061862,1.16984131097338,-0.753330437893825,0.451251372460646,0.780300226783211
"PGSC0003DMT400020180",2.4775182429803,-2.38318385247346,1.37287827082478,-1.73590325021439,0.0825809430170955,NA
"PGSC0003DMT400020183",0.248519012039142,0.692428746505929,4.0804728567969,0.169693261248519,0.865251373955028,NA
"PGSC0003DMT400020187",0.266182087777885,-0.269343539047,3.96285033556239,-0.0679671237215108,0.94581180521311,NA
"PGSC0003DMT400020191",12.3286356049732,-1.02654445854053,0.621845170941937,-1.65080394044964,0.098778615276132,0.39444625960161
"PGSC0003DMT400020192",2219.21456851536,-0.103042725130208,0.221694573996185,-0.46479588233847,0.642077636807502,0.882630651810368
"PGSC0003DMT400020195",19.3625587432588,0.331390246218526,0.506612516995695,0.654129606160801,0.513028308791379,0.819030810473366
"PGSC0003DMT400020200",1116.55731570692,0.0850330934910325,0.239923314642432,0.35441780061167,0.723025796275107,0.912777198262498
"PGSC0003DMT400020201",36.7846124332525,-0.564654889552268,0.358436980061713,-1.57532542946615,0.115181347176968,0.426332861042707
"PGSC0003DMT400020205",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020206",6.34750053367303,-0.44204257813847,0.790484700060255,-0.559204470503699,0.576022182496184,0.850613318534725
"PGSC0003DMT400020207",65.5126174932304,-0.425243702300882,0.349932662919892,-1.21521580395663,0.224283794318178,0.589608327083723
"PGSC0003DMT400020210",180.210344784497,-0.45332548123786,0.237664046210108,-1.90742137259203,0.0564660439227955,0.287263657032492
"PGSC0003DMT400020212",3.39388165308683,-0.377363950534818,1.23845865110186,-0.304704521381537,0.760591205711418,NA
"PGSC0003DMT400020213",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020215",1.92685927690124,2.11811896259922,1.54891155158401,1.36748864738797,0.17147219326555,NA
"PGSC0003DMT400020220",47.8872416669018,-1.78779881443954,0.567998437426819,-3.14754178292944,0.00164649572524344,0.027579608924112
"PGSC0003DMT400020223",34.540452388058,-0.415300082451546,0.454872763342183,-0.913002746966258,0.361241096813931,0.714131103023909
"PGSC0003DMT400020224",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020225",1.63050115469197,-0.401212881529432,1.93973333277421,-0.206839195239077,0.836135444620277,NA
"PGSC0003DMT400020228",74.9280674904817,1.51519969872016,0.401434566490106,3.77446245341581,0.000160353056051251,0.00470854882768674
"PGSC0003DMT400020229",58.4577385705598,-1.12040219560302,0.344404054429351,-3.25316203800049,0.00114128396066261,0.0211675407611953
"PGSC0003DMT400020230",229.766516475368,0.243606112454987,0.221910450869157,1.09776764231182,0.272305964240085,0.636689524448721
"PGSC0003DMT400020233",89.7503806719522,-0.170633390711555,0.295568989084828,-0.577304781668363,0.563733584084925,0.844318042515296
"PGSC0003DMT400020237",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020238",0.252195701958794,1.48572517440769,4.03724957136307,0.368004293057878,0.712870033087818,NA
"PGSC0003DMT400020244",1.48313328915389,0.723903946418102,1.68039921169545,0.430792838618219,0.666619007173431,NA
"PGSC0003DMT400020246",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020252",5794.19947518359,-0.43106164133399,0.270914130712318,-1.59113753203125,0.111578627545008,0.419410280772779
"PGSC0003DMT400020254",836.456630223591,0.205195823608348,0.221165556568892,0.927792857042055,0.353515029967698,0.708684103694856
"PGSC0003DMT400020258",64.58855933423,-0.865722263031349,0.352573303418833,-2.45543906653344,0.0140712605781563,0.121011821166238
"PGSC0003DMT400020260",19.985072029516,0.345036910730936,0.473370186862578,0.728894468445057,0.46606621871173,0.791218005921022
"PGSC0003DMT400020261",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020263",429.356286017838,-0.71137620533225,0.254003883097575,-2.80065090602956,0.00509996561565853,0.0617005734095112
"PGSC0003DMT400020265",16.8202746836287,-0.504733099192715,0.522511778965203,-0.965974585668294,0.334056898245027,0.692281616823936
"PGSC0003DMT400020268",23.5227019754776,-0.0561635923389499,0.509240277858482,-0.110288982982917,0.912180194268584,0.97294276180262
"PGSC0003DMT400020271",30.3916482008496,-0.987967615835532,0.54394833146213,-1.81628945010251,0.0693259827285613,0.321449484921517
"PGSC0003DMT400020272",28.7275867024494,0.259098079093146,0.490488785689473,0.52824465441944,0.59732953977293,0.861609155732261
"PGSC0003DMT400020276",13.7197048361563,-1.76670713805899,0.701687693381542,-2.51779695543034,0.0118091375841072,0.108864096016334
"PGSC0003DMT400020277",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020279",2.2797563434309,-0.758040344540413,1.41839257203514,-0.534436205804971,0.593039775181353,NA
"PGSC0003DMT400020282",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020283",62.7238170349467,0.0286435249648763,0.296174879546154,0.0967115273542729,0.922955485241032,0.976504235940297
"PGSC0003DMT400020285",104.697449753437,-0.00255145410756862,0.280665637576658,-0.00909072492663713,0.992746750837634,0.997412812617545
"PGSC0003DMT400020286",3.08595616472855,-0.341878674512298,1.16322500121579,-0.293905885924882,0.768829820329661,NA
"PGSC0003DMT400020288",3.99672195806275,-0.108163524076233,0.981819800997404,-0.110166370617452,0.912277432256279,0.97294276180262
"PGSC0003DMT400020293",6.39040491087036,0.262669104260483,0.824734186818805,0.318489409628647,0.750113726657902,0.922503739772293
"PGSC0003DMT400020294",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020296",99.2204862884051,0.0902930314022445,0.27799065763924,0.324805992291372,0.745327909050679,0.920150801277334
"PGSC0003DMT400020297",2.35731036749582,-4.8225339736799,1.77420967965968,-2.71813079872551,0.00656518792586718,NA
"PGSC0003DMT400020300",265.754009241169,0.328692778570714,0.281365602491473,1.16820526624492,0.242723976762616,0.609712657109205
"PGSC0003DMT400020302",4.72223843773661,1.48869350128682,1.01131066408275,1.47204370937495,0.141009074654331,0.474791440238982
"PGSC0003DMT400020306",68.515337012294,-0.444931478786892,0.307516298982037,-1.4468549480458,0.147937553340136,0.486840249063782
"PGSC0003DMT400020307",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020314",6.93782326932557,-2.77444371884092,0.957587268639206,-2.89732728253957,0.00376356906868942,0.0509316512939875
"PGSC0003DMT400020315",848.50459601677,0.0849086667857085,0.179319669460658,0.473504479687528,0.635853305752887,0.879075473381553
"PGSC0003DMT400020318",7.29965880568955,-2.25847360560781,0.885181371000624,-2.55142469057476,0.0107283507111708,0.101637319216676
"PGSC0003DMT400020320",695.300229890806,-0.0401510911479867,0.234208925416671,-0.171432796920765,0.863883468268704,0.958632338970114
"PGSC0003DMT400020322",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020325",482.261939239613,-0.499931882320976,0.276598276159523,-1.80742949400252,0.0706953387205612,0.324546394088841
"PGSC0003DMT400020326",0.156788550810817,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020332",30.2457885225154,-0.476434791483835,0.465355517061691,-1.02380819398489,0.305925879362097,0.667630051214065
"PGSC0003DMT400020334",9.37811805007523,-0.0277367624636076,0.682364974578436,-0.0406479867767881,0.96757652783021,0.990171460965689
"PGSC0003DMT400020336",3.358439617367,-1.45095667205593,1.12113004664065,-1.29419122821975,0.195599375928489,NA
"PGSC0003DMT400020338",1.09782796900698,-2.58464574750424,2.23300421905985,-1.15747463683362,0.247078495841613,NA
"PGSC0003DMT400020339",62.293191112277,0.440171867929577,0.335838482046578,1.31066536880228,0.189970843721089,0.547585599202107
"PGSC0003DMT400020341",16.6866714744153,0.355157080620978,0.543896589193352,0.652986408956357,0.513765040476853,0.819222793199176
"PGSC0003DMT400020342",2.67918961353647,-0.842684956406905,1.16573807898292,-0.72287675216214,0.469755607507206,NA
"PGSC0003DMT400020344",14.8858009599508,0.246652609286948,0.553882304333806,0.445315922456874,0.656091462782348,0.888319796102171
"PGSC0003DMT400020346",1.83186351511891,0.0632059421761722,1.39734815618265,0.0452327803178569,0.963921766065813,NA
"PGSC0003DMT400020349",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020350",21.6691426157321,-0.330371890199904,0.50937716621299,-0.648580093717359,0.516609825649868,0.821002934023403
"PGSC0003DMT400020353",12.4190858694213,0.166777635000417,0.582019476590526,0.286549920936326,0.774456964221837,0.931426778875483
"PGSC0003DMT400020360",0.580376312859999,2.5880797259641,2.90805910715171,0.889968061377882,0.373483035914653,NA
"PGSC0003DMT400020361",0.984725113983543,3.25591011470327,2.20247661220856,1.47829497786965,0.13932884132796,NA
"PGSC0003DMT400020362",21.2972402980944,-0.0581587296502175,0.550983567110587,-0.10555438151306,0.915935920745375,0.973984789831112
"PGSC0003DMT400020363",52.4540113714746,0.162416884057525,0.453150153596584,0.358417365123784,0.720030998219742,0.911847244025611
"PGSC0003DMT400020367",9.57137707060798,-0.945651251285949,0.94502839246561,-1.00065909006047,0.316991651976007,0.676546576508821
"PGSC0003DMT400020369",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020381",8.71502975292433,-2.66381313815993,1.08874958197139,-2.44667201923201,0.0144181976430669,0.12291274019774
"PGSC0003DMT400020382",1.10677192981662,0.0676205760587164,2.0154107945506,0.033551758401589,0.973234591805854,NA
"PGSC0003DMT400020389",343.259995757661,-0.209118855416307,0.263667894037022,-0.793114596602894,0.427711059258143,0.763554333879953
"PGSC0003DMT400020390",0.718884664471592,-1.57795955453076,2.91915424814682,-0.54055367424743,0.588815255831418,NA
"PGSC0003DMT400020396",128.217312647949,0.108115567368651,0.277622230725893,0.389434113708989,0.696955040739576,0.904205053799362
"PGSC0003DMT400020398",2.76769306231596,-1.44786430438218,1.53503080390638,-0.943215146365549,0.345570867618357,NA
"PGSC0003DMT400020399",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020401",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020405",23.4387573389491,0.0640932131815674,0.52795471602354,0.121399073133215,0.903374950984062,0.971546169474048
"PGSC0003DMT400020407",9.90920887263092,0.487831072141131,0.707173717557411,0.689832017267422,0.490299831648431,0.805626966017862
"PGSC0003DMT400020408",25.4326692778197,0.13527906177313,0.506666394112204,0.266998291864551,0.789470476261444,0.935419787037629
"PGSC0003DMT400020412",1.60759785505551,-0.842313376309272,1.95204814438097,-0.431502357528371,0.666103138794347,NA
"PGSC0003DMT400020414",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020416",156.68308299709,0.527490724045059,0.330719699985865,1.59497823706179,0.110717102513546,0.417114013628827
"PGSC0003DMT400020425",4.74878482353402,-0.0606252434073057,0.924425262061869,-0.0655815520143674,0.94771097684958,0.984495671912787
"PGSC0003DMT400020428",39.3661849562032,0.243460102817667,0.376601595806753,0.64646593516453,0.517977651348858,0.822184461144284
"PGSC0003DMT400020431",0.849613551094792,-2.15666240575035,2.3677310219697,-0.910856168094735,0.362371163109359,NA
"PGSC0003DMT400020435",23.9238711374856,0.489392946679141,0.472775853275421,1.03514793170716,0.300599830847208,0.662435163763107
"PGSC0003DMT400020437",2.74777841289678,-0.441629849374648,1.2645798016291,-0.349230510249899,0.72691626256513,NA
"PGSC0003DMT400020441",88.7701240270817,0.477427463699351,0.315103747237201,1.5151437197602,0.129736011985282,0.453244828168678
"PGSC0003DMT400020442",4.85923156625736,-1.09615841019252,0.903831728793488,-1.21279036271029,0.225209980953531,0.590654591873117
"PGSC0003DMT400020443",285.916871779634,-0.449417988075635,0.240160776817738,-1.87132134576957,0.0613005535959386,0.299267468381705
"PGSC0003DMT400020446",51.905987133133,-0.316144036229065,0.403310458867498,-0.783872645199438,0.433114842238435,0.76722816476405
"PGSC0003DMT400020450",1.12601089074226,1.25050168433262,2.01305019013257,0.621197469622089,0.534469704124961,NA
"PGSC0003DMT400020452",0.204969299246881,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185382,NA
"PGSC0003DMT400020455",20.1404086209058,-0.142914237435023,0.616065141302716,-0.231979100672406,0.816554246312525,0.942606330002537
"PGSC0003DMT400020459",310.797890750538,-0.315143501188556,0.235310168981023,-1.33926851760483,0.180483273818262,0.534456523870409
"PGSC0003DMT400020460",0.801671164890275,-3.24716428765935,2.72190400633853,-1.19297531437466,0.23287904103477,NA
"PGSC0003DMT400020462",686.943722732577,0.0939279276836532,0.209291548893059,0.448789873171836,0.653583244686205,0.887727102096175
"PGSC0003DMT400020463",432.142496082982,-0.00595319505841054,0.217593584993521,-0.027359239743156,0.978173208041748,0.993415661604557
"PGSC0003DMT400020464",337.01565983204,-0.246038181262836,0.233221921065095,-1.0549530684732,0.291446789463579,0.653635635731205
"PGSC0003DMT400020466",0.109393536967068,0.692428746505928,4.0804728567969,0.169693261248519,0.865251373955029,NA
"PGSC0003DMT400020468",1.10180925305359,-0.8473706224129,2.1737985924187,-0.389811008880112,0.69667630257574,NA
"PGSC0003DMT400020469",0.296156804116702,-0.269343076808691,3.81748381138928,-0.0705551326780007,0.943751820308143,NA
"PGSC0003DMT400020471",53.7259935875699,-0.360050644828873,0.372997454457056,-0.96528981773608,0.334399670369871,0.692766335474849
"PGSC0003DMT400020472",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020475",7.4341893187431,-0.459862746195589,0.973430707628132,-0.472414464216044,0.636630982112187,0.879477548642554
"PGSC0003DMT400020478",64.376845399262,0.486558102442601,0.326800778476457,1.488852336004,0.13652625719183,0.466691892345634
"PGSC0003DMT400020480",5.13075950802948,-0.00614389033014421,0.91157126588128,-0.00673989029722704,0.99462238630439,0.998237710684461
"PGSC0003DMT400020483",257.099517315775,2.03845173537968,1.0569667344372,1.92858646252959,0.0537822209680255,0.278408781600129
"PGSC0003DMT400020484",12.2666631839638,0.00611459571912814,0.710897606002732,0.00860123267752943,0.993137293861374,0.997412812617545
"PGSC0003DMT400020485",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020487",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020492",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020495",1.79575162904911,0.480069358464189,1.45859251781312,0.329131921767953,0.742055977081451,NA
"PGSC0003DMT400020496",3.77921518536819,-1.22946629350191,1.10165271380238,-1.1160198473604,0.26441363907242,0.630117870362645
"PGSC0003DMT400020508",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020510",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020511",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020512",0.186763267149633,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020513",421.370129624909,-0.171367572860533,0.241743728133287,-0.708881153541442,0.478398231389958,0.799547535911646
"PGSC0003DMT400020516",27.3728914435965,0.725196220645399,0.46018408208026,1.57588288879344,0.115052795114387,0.42594913485363
"PGSC0003DMT400020517",259.905968656615,0.101007914970715,0.297678741880611,0.339318536260229,0.734369780190533,0.915097451022557
"PGSC0003DMT400020520",6.51511027374726,-0.854684671738428,0.893912567068998,-0.95611663066871,0.339013313511694,0.69597764571796
"PGSC0003DMT400020522",272.425624467158,0.536499644441752,0.254151919556154,2.11094075299012,0.0347774046531634,0.21361836751256
"PGSC0003DMT400020524",72.9155481207935,-0.0130483769311853,0.297143018013922,-0.0439127832058768,0.964973925606187,0.989377869501833
"PGSC0003DMT400020525",338.912100695269,-0.296314441404405,0.309689476208257,-0.956811464930575,0.338662424399715,0.695828144033209
"PGSC0003DMT400020526",64.7090595349278,1.39455209211655,0.475310543743169,2.93398097406838,0.0033464472084438,0.0464998618192772
"PGSC0003DMT400020527",9.48425654063412,-0.11632161953466,0.634404743590342,-0.183355532426116,0.854519064293973,0.955641844073569
"PGSC0003DMT400020528",28.0341108240189,-0.0891803802097689,0.421156419755901,-0.211751206977819,0.832301136425258,0.947603295721201
"PGSC0003DMT400020534",54.3371023285016,-0.219078196019897,0.412464075259401,-0.531144914577391,0.59531836190284,0.861014576936882
"PGSC0003DMT400020536",276.011603458152,-0.352555632122029,0.301595325049314,-1.1689691544933,0.242416059189057,0.609566784141451
"PGSC0003DMT400020537",0.156788550810817,-1.23112460513656,4.0804728567969,-0.301711259538428,0.762872184185381,NA
"PGSC0003DMT400020544",0,NA,NA,NA,NA,NA
"PGSC0003DMT400020546",76.1040689494665,-0.27738446232903,0.335382867167364,-0.82706807497894,0.40819847794237,0.749601038779985
"PGSC0003DMT400020549",61.726097722454,0.188433529320167,0.316623670682148,0.595134055878377,0.551753865818262,0.839063452387739
"PGSC0003DMT400020551",42.1194938527997,0.695835623364149,0.358176478983503,1.94271724748346,0.0520503311453033,0.273832089390426
"PGSC0003DMT400020554",1.02964497786787,0.970824212461665,2.06498031902726,0.470137271293212,0.638256947164359,NA
"PGSC0003DMT400020555",1.62460234719253,-0.460632838746149,1.49212963097303,-0.308708324789291,0.757543410680295,NA
"PGSC0003DMT400020558",1.8745803475738,0.574402299891521,1.94037763483164,0.296026036159378,0.767210198037987,NA
"PGSC0003DMT400020560",22.5379377260041,0.650228781177639,0.676728622880084,0.960841257770856,0.336631990391377,0.69430887033047
"PGSC0003DMT400020562",1143.79254397608,0.317069016753898,0.257679059295304,1.23048034101417,0.218517284282968,0.583405706431711
"PGSC0003DMT400020564",229.021818913104,-0.103560200423578,0.256838575146264,-0.403211240229791,0.686792831460393,0.89995815141429
